id_manutencao,id_rebocador,data_manutencao,tipo_manutencao,componente_afetado,custo_reparo_reais,dias_inativo
363,67,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,25584,10
364,72,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,83645,8
365,80,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,66342,10
366,10,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,86933,7
367,78,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,43840,10
368,2,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,74396,8
369,7,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,51829,6
370,11,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,38441,10
371,15,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,89512,11
372,20,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,45732,12
373,24,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,69584,6
374,27,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,42849,8
375,28,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,67852,12
376,29,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,40096,6
377,32,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,36844,11
378,37,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,34855,9
379,40,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,26397,11
380,41,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,25891,10
381,43,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,25484,10
382,47,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,54741,12
383,48,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,62087,7
384,50,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,49214,12
385,51,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,52454,9
386,52,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,31841,12
387,54,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,65942,9
388,56,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,54212,11
389,60,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,60278,10
390,63,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,50390,6
391,65,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,52427,5
392,68,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,47964,6
393,69,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,75874,7
394,70,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,36105,10
395,73,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,85919,5
396,75,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,59192,7
397,77,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,32379,10
398,34,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,74662,11
399,79,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,46483,7
400,31,2024-02-07,Corretiva Nao Planejada,Sistema Elétrico,82146,8
401,3,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,35426,12
402,14,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,89642,10
403,64,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,75305,6
404,1,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,47078,10
405,71,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,49370,6
406,4,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,63537,10
407,5,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,72308,11
408,6,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,65595,9
409,8,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,29472,7
410,9,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,71852,8
411,13,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,32153,11
412,16,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,79161,12
413,18,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,48208,6
414,21,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,87166,5
415,22,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,83901,5
416,23,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,50254,8
417,25,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,41949,11
418,30,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,63147,6
419,33,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,84587,5
420,35,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,37976,10
421,44,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,49519,12
422,46,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,52187,11
423,49,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,64612,6
424,57,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,32657,11
425,58,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,80374,7
426,59,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,48667,8
427,61,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,64076,8
428,62,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,64277,5
429,74,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,76066,8
430,26,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,40725,5
431,36,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,55205,10
432,76,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,89218,11
433,10,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,83626,5
434,78,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,43728,12
435,2,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,50532,9
436,7,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,37285,7
437,11,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,57989,7
438,15,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,38842,8
439,20,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,27400,7
440,24,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,63643,6
441,27,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,79049,6
442,28,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,49194,11
443,29,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,75159,9
444,32,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,52861,7
445,37,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,52701,7
446,40,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,73278,8
447,41,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,67882,7
448,43,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,64098,7
449,47,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,55703,9
450,48,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,29339,12
451,50,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,51092,6
452,51,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,81040,11
453,52,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,63948,8
454,54,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,52814,5
455,56,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,68900,6
456,60,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,45611,11
457,63,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,87046,7
458,65,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,43232,10
459,68,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,75467,10
460,69,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,87659,9
461,70,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,67809,10
462,73,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,86918,9
463,75,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,73193,8
464,77,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,39502,8
465,34,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,58898,8
466,79,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,63262,8
467,31,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,70307,9
468,3,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,60740,11
469,14,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,75931,12
470,64,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,29903,6
471,1,2024-02-08,Corretiva Nao Planejada,Sistema Elétrico,47456,12
472,71,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,25551,6
473,4,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,55674,11
474,13,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,25211,7
475,30,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,51455,6
476,26,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,75445,5
477,36,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,88489,10
478,76,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,39609,5
479,10,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,39690,8
480,78,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,37716,8
481,7,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,61693,10
482,27,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,88727,9
483,28,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,68741,5
484,32,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,49584,9
485,47,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,68568,10
486,51,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,54302,8
487,54,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,73191,11
488,60,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,57554,5
489,65,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,62004,8
490,68,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,70469,9
491,69,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,59240,11
492,73,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,61921,5
493,77,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,41548,7
494,34,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,51465,6
495,79,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,39680,9
496,31,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,80168,7
497,3,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,30661,11
498,14,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,49828,12
499,64,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,54345,7
500,1,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,55107,12
501,71,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,47683,7
502,4,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,60068,10
503,13,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,27800,12
504,30,2024-02-09,Corretiva Nao Planejada,Sistema Elétrico,48380,9
505,26,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,28612,7
506,36,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,47331,10
507,76,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,65710,8
508,5,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,75967,12
509,6,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,79189,5
510,8,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,63032,9
511,9,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,69925,6
512,16,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,81965,10
513,18,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,68931,5
514,21,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,77557,12
515,22,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,38478,9
516,23,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,35075,8
517,25,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,59962,8
518,33,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,35196,12
519,35,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,34253,6
520,44,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,48265,5
521,46,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,33839,12
522,49,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,38286,7
523,57,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,47169,9
524,58,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,63751,9
525,59,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,85054,11
526,61,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,71245,7
527,62,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,67235,9
528,74,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,49000,8
529,10,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,41173,10
530,78,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,82352,6
531,60,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,71984,9
532,34,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,74550,9
533,79,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,46923,9
534,31,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,31736,11
535,2,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,27554,8
536,11,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,77226,11
537,12,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,55240,11
538,15,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,82902,6
539,17,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,29662,11
540,19,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,89219,11
541,20,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,73384,9
542,24,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,50665,5
543,29,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,31911,9
544,37,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,42336,10
545,38,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,49744,7
546,39,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,84968,12
547,40,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,26116,11
548,41,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,53932,7
549,42,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,75366,6
550,43,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,83502,12
551,45,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,59948,9
552,48,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,26959,10
553,50,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,87696,12
554,52,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,28570,6
555,53,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,40532,10
556,55,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,29025,7
557,56,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,80848,8
558,63,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,68325,5
559,66,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,48127,10
560,67,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,29456,9
561,70,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,44233,9
562,72,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,76573,11
563,75,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,53424,5
564,80,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,87821,6
565,3,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,42423,9
566,14,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,36115,5
567,64,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,70987,6
568,1,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,30732,9
569,71,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,69890,5
570,4,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,72976,6
571,13,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,84886,7
572,30,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,31141,12
573,26,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,43793,10
574,36,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,58078,7
575,76,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,65441,8
576,5,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,82371,11
577,6,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,89699,5
578,8,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,28769,7
579,9,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,59443,11
580,16,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,53752,8
581,18,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,47178,11
582,21,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,65223,8
583,22,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,50040,9
584,23,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,68989,12
585,25,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,26946,12
586,33,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,84770,12
587,35,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,53847,10
588,44,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,58397,5
589,46,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,66409,6
590,49,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,85220,11
591,57,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,77426,8
592,58,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,85578,11
593,59,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,33186,6
594,61,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,59674,7
595,62,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,89629,5
596,74,2024-02-10,Corretiva Nao Planejada,Sistema Elétrico,69898,10
597,10,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,57399,8
598,78,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,27300,11
599,60,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,84108,12
600,34,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,44476,12
601,79,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,72953,9
602,31,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,59969,6
603,12,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,83413,11
604,17,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,50088,5
605,19,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,47364,11
606,38,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,66169,7
607,39,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,63961,6
608,42,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,33299,7
609,45,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,46758,10
610,53,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,88907,5
611,55,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,76666,11
612,66,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,65850,7
613,67,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,28784,8
614,72,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,36083,7
615,80,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,73762,5
616,3,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,28032,8
617,14,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,69367,10
618,64,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,71387,9
619,1,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,50087,10
620,71,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,69625,10
621,4,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,51879,6
622,13,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,55352,12
623,30,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,65224,8
624,26,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,68646,7
625,36,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,81182,12
626,76,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,79011,9
627,5,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,47901,10
628,6,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,61775,12
629,8,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,61149,10
630,9,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,44126,10
631,16,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,82794,12
632,18,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,55880,8
633,21,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,58866,7
634,22,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,44428,12
635,23,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,74165,7
636,25,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,36996,10
637,33,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,67581,6
638,35,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,89910,5
639,44,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,52720,6
640,46,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,80465,8
641,49,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,29704,9
642,57,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,87654,12
643,58,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,71463,6
644,59,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,29450,8
645,61,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,84609,10
646,62,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,59090,12
647,74,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,47766,5
648,10,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,54080,10
649,78,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,87751,11
650,60,2024-02-11,Corretiva Nao Planejada,Sistema Elétrico,84222,10
651,34,2024-02-12,Corretiva Nao Planejada,Sistema Elétrico,31241,9
652,79,2024-02-12,Corretiva Nao Planejada,Sistema Elétrico,28727,8
653,31,2024-02-12,Corretiva Nao Planejada,Sistema Elétrico,83818,5
654,12,2024-02-12,Corretiva Nao Planejada,Sistema Elétrico,87723,12
655,17,2024-02-12,Corretiva Nao Planejada,Sistema Elétrico,46943,6
656,19,2024-02-12,Corretiva Nao Planejada,Sistema Elétrico,71303,10
657,38,2024-02-12,Corretiva Nao Planejada,Sistema Elétrico,45959,10
